,Unnamed: 0,Switch ID,Port Number,Received Packets,Received Bytes,Sent Bytes,Sent Packets,Port alive Duration (S),Packets Rx Dropped,Packets Tx Dropped,Packets Rx Errors,Packets Tx Errors,Delta Received Packets,Delta Received Bytes,Delta Sent Bytes,Delta Sent Packets,Delta Port alive Duration (S),Delta Packets Rx Dropped, Delta Packets Tx Dropped,Delta Packets Rx Errors,Delta Packets Tx Errors,Connection Point,Total Load/Rate,Total Load/Latest,Unknown Load/Rate,Unknown Load/Latest,Latest bytes counter,is_valid,Table ID,Active Flow Entries,Packets Looked Up,Packets Matched,Max Size,Label,Binary Label
1043,1043,of:0000000000000002,Port#:1,301,6312262,6333037,448,191,0,0,0,0,29,788619,2285,26,5,0,0,0,0,1,0,0,0,0,0,True,0,6,1066,1008,-1,TCP-SYN,Attack
1044,1044,of:0000000000000002,Port#:2,446,6332857,12636121,616,191,0,0,0,0,26,2285,789175,33,5,0,0,0,0,2,78861,6303353,78861,6303353,78861,True,0,6,1066,1008,-1,TCP-SYN,Attack
1045,1045,of:0000000000000007,Port#:1,156,21578,21662,158,191,0,0,0,0,4,556,556,4,5,0,0,0,0,1,0,0,0,0,0,True,0,6,1303,1196,-1,TCP-SYN,Attack
1046,1046,of:0000000000000007,Port#:2,448,6332965,6340477,558,191,0,0,0,0,4,556,2285,26,5,0,0,0,0,2,-568,0,-568,0,-568,True,0,6,1303,1196,-1,TCP-SYN,Attack
1047,1047,of:0000000000000007,Port#:3,555,6340351,6332755,443,191,0,0,0,0,26,2285,556,4,5,0,0,0,0,3,0,0,0,0,0,True,0,6,1303,1196,-1,TCP-SYN,Attack
1048,1048,of:0000000000000008,Port#:1,161,21788,21788,161,191,0,0,0,0,4,556,556,4,5,0,0,0,0,1,0,0,0,0,0,True,0,7,3259,3155,-1,TCP-SYN,Attack
1049,1049,of:0000000000000008,Port#:2,443,6332755,6340351,555,191,0,0,0,0,4,556,2285,26,5,0,0,0,0,2,761,7615,761,7615,761,True,0,7,3259,3155,-1,TCP-SYN,Attack
1050,1050,of:0000000000000008,Port#:3,2407,19028527,21704,159,191,0,0,0,0,123,7515,556,4,5,0,0,0,0,3,0,0,0,0,0,True,0,7,3259,3155,-1,TCP-SYN,Attack
1051,1051,of:0000000000000005,Port#:1,449,6333007,12643521,723,191,0,0,0,0,4,556,2285,26,5,0,0,0,0,1,630903,6309039,630903,6309039,630903,True,0,6,1494,1394,-1,TCP-SYN,Attack
1052,1052,of:0000000000000005,Port#:2,161,21788,21830,162,191,0,0,0,0,4,556,556,4,5,0,0,0,0,4,0,0,0,0,0,True,0,6,1494,1394,-1,TCP-SYN,Attack
1053,1053,of:000000000000000c,Port#:1,1889,6396336,122315,1981,201,0,0,0,0,97,5238,5518,99,5,0,0,0,0,1,507,98631,507,98631,507,True,0,8,5592,5485,-1,TCP-SYN,Attack
1054,1054,of:000000000000000c,Port#:2,506,6326380,18940957,804,201,0,0,0,0,0,0,280,2,5,0,0,0,0,2,0,0,0,0,0,True,0,8,5592,5485,-1,TCP-SYN,Attack
1055,1055,of:000000000000000c,Port#:3,2610,19039858,6333546,447,201,0,0,0,0,99,5516,788899,31,5,0,0,0,0,3,118242,6303353,118242,6303353,118242,True,0,8,5592,5485,-1,TCP-SYN,Attack
1056,1056,of:000000000000000c,Port#:4,281,30394,12735945,2428,201,0,0,0,0,27,2204,5518,99,5,0,0,0,0,4,507,6394632,507,6394632,507,True,0,8,5592,5485,-1,TCP-SYN,Attack
1057,1057,of:000000000000000a,Port#:1,592,12623700,12644606,734,201,0,0,0,0,0,0,280,2,4,0,0,0,0,1,0,6303353,0,6303353,0,True,0,8,5614,5518,-1,TCP-SYN,Attack
1058,1058,of:000000000000000a,Port#:2,2180,12707756,6433604,2270,201,0,0,0,0,97,5238,5518,99,4,0,0,0,0,2,639463,6394632,639463,6394632,639463,True,0,8,5614,5518,-1,TCP-SYN,Attack
1059,1059,of:000000000000000a,Port#:3,166,22580,19039843,2607,201,0,0,0,0,2,278,5518,99,4,0,0,0,0,3,10624,106246,10624,106246,10624,True,0,8,5614,5518,-1,TCP-SYN,Attack
1060,1060,of:000000000000000a,Port#:4,2534,12743063,22796,168,201,0,0,0,0,99,5516,280,2,4,0,0,0,0,5,0,0,0,0,0,True,0,8,5614,5518,-1,TCP-SYN,Attack
1061,1061,of:000000000000000b,Port#:1,189,6304641,30664,282,201,0,0,0,0,29,788619,2206,27,5,0,0,0,0,1,192,7614,192,7614,192,True,0,6,631,567,-1,TCP-SYN,Attack
1062,1062,of:000000000000000b,Port#:2,168,22796,22880,170,201,0,0,0,0,2,280,280,2,5,0,0,0,0,2,0,0,0,0,0,True,0,6,631,567,-1,TCP-SYN,Attack
1063,1063,of:0000000000000003,Port#:1,12,996,22754,169,201,0,0,0,0,0,0,278,2,4,0,0,0,0,1,0,0,0,0,0,True,0,4,804,699,-1,TCP-SYN,Attack
1064,1064,of:0000000000000003,Port#:2,187,6304485,30614,284,201,0,0,0,0,0,0,278,2,4,0,0,0,0,2,0,0,0,0,0,True,0,4,804,699,-1,TCP-SYN,Attack
1065,1065,of:0000000000000003,Port#:3,168,22664,6325689,333,201,0,0,0,0,2,278,278,2,4,0,0,0,0,3,0,0,0,0,0,True,0,4,804,699,-1,TCP-SYN,Attack
1066,1066,of:0000000000000003,Port#:4,281,30392,22664,168,201,0,0,0,0,2,278,278,2,4,0,0,0,0,4,0,0,0,0,0,True,0,4,804,699,-1,TCP-SYN,Attack
1067,1067,of:0000000000000004,Port#:1,554,6340770,22538,165,201,0,0,0,0,2,278,278,2,5,0,0,0,0,1,0,0,0,0,0,True,0,5,1038,926,-1,TCP-SYN,Attack
1068,1068,of:0000000000000004,Port#:2,168,22664,30392,281,201,0,0,0,0,2,278,278,2,5,0,0,0,0,2,0,0,0,0,0,True,0,5,1038,926,-1,TCP-SYN,Attack
1069,1069,of:0000000000000004,Port#:3,159,22286,6333294,447,201,0,0,0,0,2,278,278,2,5,0,0,0,0,3,630335,6303353,630335,6303353,630335,True,0,5,1038,926,-1,TCP-SYN,Attack
1070,1070,of:0000000000000001,Port#:1,117,8199,6326311,345,201,0,0,0,0,0,0,278,2,5,0,0,0,0,1,0,0,0,0,0,True,0,8,2207,2108,-1,TCP-SYN,Attack
1071,1071,of:0000000000000001,Port#:2,412,6319876,12637033,625,201,0,0,0,0,25,1926,788897,31,5,0,0,0,0,2,118242,6303353,118242,6303353,118242,True,0,8,2207,2108,-1,TCP-SYN,Attack
1072,1072,of:0000000000000001,Port#:3,622,12636955,6333733,453,201,0,0,0,0,2,278,278,2,5,0,0,0,0,3,0,7615,0,7615,0,True,0,8,2207,2108,-1,TCP-SYN,Attack
1073,1073,of:0000000000000001,Port#:4,903,18947782,6341613,569,201,0,0,0,0,31,788897,2204,27,5,0,0,0,0,4,219,7614,219,7614,219,True,0,8,2207,2108,-1,TCP-SYN,Attack
1074,1074,of:0000000000000002,Port#:1,301,6312262,6333913,455,201,0,0,0,0,0,0,278,2,4,0,0,0,0,1,0,0,0,0,0,True,0,6,1079,1021,-1,TCP-SYN,Attack
1075,1075,of:0000000000000002,Port#:2,453,6333733,12636955,622,201,0,0,0,0,2,278,278,2,4,0,0,0,0,2,0,6303353,0,6303353,0,True,0,6,1079,1021,-1,TCP-SYN,Attack
1076,1076,of:0000000000000007,Port#:1,162,22412,22538,165,201,0,0,0,0,2,278,278,2,4,0,0,0,0,1,0,0,0,0,0,True,0,7,1616,1509,-1,TCP-SYN,Attack
1077,1077,of:0000000000000007,Port#:2,568,6341571,12644780,739,201,0,0,0,0,27,2204,788897,31,4,0,0,0,0,2,118242,6310968,118242,6310968,118242,True,0,7,1616,1509,-1,TCP-SYN,Attack
1078,1078,of:0000000000000007,Port#:3,736,12644654,6333589,449,201,0,0,0,0,31,788897,278,2,4,0,0,0,0,3,0,0,0,0,0,True,0,7,1616,1509,-1,TCP-SYN,Attack
1079,1079,of:0000000000000008,Port#:1,168,22664,22664,168,201,0,0,0,0,2,278,278,2,4,0,0,0,0,1,0,0,0,0,0,True,0,7,3654,3550,-1,TCP-SYN,Attack
1080,1080,of:0000000000000008,Port#:2,449,6333589,12644654,736,201,0,0,0,0,2,278,788897,31,4,0,0,0,0,2,630335,6310968,630335,6310968,630335,True,0,7,3654,3550,-1,TCP-SYN,Attack
1081,1081,of:0000000000000008,Port#:3,2607,19039843,22580,166,201,0,0,0,0,99,5518,278,2,4,0,0,0,0,3,0,0,0,0,0,True,0,7,3654,3550,-1,TCP-SYN,Attack
1082,1082,of:0000000000000005,Port#:1,569,6341613,18947782,903,201,0,0,0,0,27,2204,788897,31,5,0,0,0,0,1,512853,5128539,512853,5128539,512853,True,0,7,1810,1709,-1,TCP-SYN,Attack
1083,1083,of:0000000000000005,Port#:2,169,22734,22706,169,201,0,0,0,0,3,348,278,2,5,0,0,0,0,4,219,7614,219,7614,219,True,0,7,1810,1709,-1,TCP-SYN,Attack
1084,1084,of:000000000000000c,Port#:1,2092,6407298,134439,2193,211,0,0,0,0,96,5184,5744,100,4,0,0,0,0,1,502,109539,502,109539,502,True,0,8,6016,5909,-1,TCP-SYN,Attack
1085,1085,of:000000000000000c,Port#:2,506,6326380,18942119,813,211,0,0,0,0,0,0,560,4,4,0,0,0,0,2,0,0,0,0,0,True,0,8,6016,5909,-1,TCP-SYN,Attack
1086,1086,of:000000000000000c,Port#:3,2822,19051974,6334666,455,211,0,0,0,0,100,5740,560,4,4,0,0,0,0,3,0,6303353,0,6303353,0,True,0,8,6016,5909,-1,TCP-SYN,Attack
1087,1087,of:000000000000000c,Port#:4,290,31548,12748069,2640,211,0,0,0,0,4,556,5744,100,4,0,0,0,0,4,502,6405540,502,6405540,502,True,0,8,6016,5909,-1,TCP-SYN,Attack
1088,1088,of:000000000000000a,Port#:1,592,12623700,12645768,743,211,0,0,0,0,0,0,560,4,4,0,0,0,0,1,0,0,0,0,0,True,0,6,6039,5943,-1,TCP-SYN,Attack
1089,1089,of:000000000000000a,Port#:2,2383,12718718,6445728,2482,211,0,0,0,0,96,5184,5744,100,4,0,0,0,0,2,464,6405540,464,6405540,464,True,0,6,6039,5943,-1,TCP-SYN,Attack
1090,1090,of:000000000000000a,Port#:3,175,23734,19051925,2818,211,0,0,0,0,4,556,5744,100,4,0,0,0,0,3,464,109539,464,109539,464,True,0,6,6039,5943,-1,TCP-SYN,Attack
1091,1091,of:000000000000000a,Port#:4,2746,12755179,23958,177,211,0,0,0,0,100,5740,560,4,4,0,0,0,0,5,0,0,0,0,0,True,0,6,6039,5943,-1,TCP-SYN,Attack
1092,1092,of:000000000000000b,Port#:1,189,6304641,31826,291,211,0,0,0,0,0,0,560,4,5,0,0,0,0,1,0,7614,0,7614,0,True,0,6,645,581,-1,TCP-SYN,Attack
1093,1093,of:000000000000000b,Port#:2,177,23958,24042,179,211,0,0,0,0,4,560,560,4,5,0,0,0,0,2,0,0,0,0,0,True,0,6,645,581,-1,TCP-SYN,Attack
1094,1094,of:0000000000000003,Port#:1,190,6304663,31573,290,211,0,0,0,0,29,788619,2351,27,5,0,0,0,0,1,0,0,0,0,0,True,0,6,1115,1010,-1,TCP-SYN,Attack
1095,1095,of:0000000000000003,Port#:2,187,6304485,31768,293,211,0,0,0,0,0,0,556,4,5,0,0,0,0,2,0,0,0,0,0,True,0,6,1115,1010,-1,TCP-SYN,Attack
1096,1096,of:0000000000000003,Port#:3,288,31441,12630468,519,211,0,0,0,0,27,2351,789175,33,5,0,0,0,0,3,118242,6303551,118242,6303551,118242,True,0,6,1115,1010,-1,TCP-SYN,Attack
1097,1097,of:0000000000000003,Port#:4,291,31588,23818,177,211,0,0,0,0,4,556,556,4,5,0,0,0,0,4,0,0,0,0,0,True,0,6,1115,1010,-1,TCP-SYN,Attack
1098,1098,of:0000000000000004,Port#:1,564,6341966,23650,173,211,0,0,0,0,4,556,556,4,5,0,0,0,0,1,0,0,0,0,0,True,0,4,1065,953,-1,TCP-SYN,Attack
1099,1099,of:0000000000000004,Port#:2,177,23818,31588,291,211,0,0,0,0,4,556,556,4,5,0,0,0,0,2,0,0,0,0,0,True,0,4,1065,953,-1,TCP-SYN,Attack
1100,1100,of:0000000000000004,Port#:3,167,23398,6334448,456,211,0,0,0,0,4,556,556,4,5,0,0,0,0,3,0,0,0,0,0,True,0,4,1065,953,-1,TCP-SYN,Attack
1101,1101,of:0000000000000001,Port#:1,117,8199,6327465,354,211,0,0,0,0,0,0,556,4,5,0,0,0,0,1,0,0,0,0,0,True,0,6,2227,2128,-1,TCP-SYN,Attack
1102,1102,of:0000000000000001,Port#:2,412,6319876,12638187,634,211,0,0,0,0,0,0,556,4,5,0,0,0,0,2,0,6303353,0,6303353,0,True,0,6,2227,2128,-1,TCP-SYN,Attack
1103,1103,of:0000000000000001,Port#:3,632,12638151,6334845,461,211,0,0,0,0,4,556,556,4,5,0,0,0,0,3,0,0,0,0,0,True,0,6,2227,2128,-1,TCP-SYN,Attack
1104,1104,of:0000000000000001,Port#:4,911,18948894,6342767,578,211,0,0,0,0,4,556,556,4,5,0,0,0,0,4,0,7614,0,7614,0,True,0,6,2227,2128,-1,TCP-SYN,Attack
1105,1105,of:0000000000000002,Port#:1,413,6319927,12638692,641,211,0,0,0,0,23,1795,789175,33,4,0,0,0,0,1,0,0,0,0,0,True,0,6,1381,1323,-1,TCP-SYN,Attack
1106,1106,of:0000000000000002,Port#:2,461,6334845,12638151,632,211,0,0,0,0,4,556,556,4,4,0,0,0,0,2,0,0,0,0,0,True,0,6,1381,1323,-1,TCP-SYN,Attack
1107,1107,of:0000000000000007,Port#:1,171,23566,23650,173,211,0,0,0,0,4,556,556,4,5,0,0,0,0,1,0,0,0,0,0,True,0,6,1642,1535,-1,TCP-SYN,Attack
1108,1108,of:0000000000000007,Port#:2,577,6342725,12645934,748,211,0,0,0,0,4,556,556,4,5,0,0,0,0,2,630335,6303353,630335,6303353,630335,True,0,6,1642,1535,-1,TCP-SYN,Attack
1109,1109,of:0000000000000007,Port#:3,744,12645766,6334743,458,211,0,0,0,0,4,556,556,4,5,0,0,0,0,3,0,0,0,0,0,True,0,6,1642,1535,-1,TCP-SYN,Attack
1110,1110,of:0000000000000008,Port#:1,177,23818,23818,177,211,0,0,0,0,4,556,556,4,4,0,0,0,0,1,0,0,0,0,0,True,0,6,3882,3778,-1,TCP-SYN,Attack
1111,1111,of:0000000000000008,Port#:2,458,6334743,12645766,744,211,0,0,0,0,4,556,556,4,4,0,0,0,0,2,630335,6303353,630335,6303353,630335,True,0,6,3882,3778,-1,TCP-SYN,Attack
1112,1112,of:0000000000000008,Port#:3,2818,19051925,23734,175,211,0,0,0,0,100,5744,556,4,4,0,0,0,0,3,0,0,0,0,0,True,0,6,3882,3778,-1,TCP-SYN,Attack
1113,1113,of:0000000000000005,Port#:1,578,6342767,18948894,911,211,0,0,0,0,4,556,556,4,5,0,0,0,0,1,0,6303353,0,6303353,0,True,0,6,1838,1737,-1,TCP-SYN,Attack
1114,1114,of:0000000000000005,Port#:2,178,23888,23860,178,211,0,0,0,0,4,556,556,4,5,0,0,0,0,4,0,7614,0,7614,0,True,0,6,1838,1737,-1,TCP-SYN,Attack
1115,1115,of:000000000000000c,Port#:1,2401,6425613,6449332,2570,221,0,0,0,0,117,6823,794405,130,5,0,0,0,0,1,631389,6423434,631389,6423434,631389,True,0,8,6721,6614,-1,TCP-SYN,Attack
1116,1116,of:000000000000000c,Port#:2,506,6326380,18943071,821,221,0,0,0,0,0,0,630,5,5,0,0,0,0,2,0,0,0,0,0,True,0,8,6721,6614,-1,TCP-SYN,Attack
1117,1117,of:000000000000000c,Port#:3,3199,25366861,6343303,575,221,0,0,0,0,130,794401,2157,24,5,0,0,0,0,3,0,0,0,0,0,True,0,8,6721,6614,-1,TCP-SYN,Attack
1118,1118,of:000000000000000c,Port#:4,297,32424,12759469,2842,221,0,0,0,0,4,556,5786,101,5,0,0,0,0,4,496,6416016,496,6416016,496,True,0,8,6721,6614,-1,TCP-SYN,Attack
1119,1119,of:000000000000000a,Port#:1,592,12623700,12646650,750,221,0,0,0,0,0,0,560,4,5,0,0,0,0,1,0,0,0,0,0,True,0,6,6456,6360,-1,TCP-SYN,Attack
1120,1120,of:000000000000000a,Port#:2,2578,12729236,6457128,2684,221,0,0,0,0,97,5226,5786,101,5,0,0,0,0,2,496,6416016,496,6416016,496,True,0,6,6456,6360,-1,TCP-SYN,Attack
1121,1121,of:000000000000000a,Port#:3,182,24610,19063283,3019,221,0,0,0,0,4,556,5786,101,5,0,0,0,0,3,496,120015,496,120015,496,True,0,6,6456,6360,-1,TCP-SYN,Attack
1122,1122,of:000000000000000a,Port#:4,2948,12766573,24840,184,221,0,0,0,0,101,5782,560,4,5,0,0,0,0,5,0,0,0,0,0,True,0,6,6456,6360,-1,TCP-SYN,Attack
1123,1123,of:000000000000000b,Port#:1,189,6304641,32708,298,221,0,0,0,0,0,0,560,4,5,0,0,0,0,1,0,0,0,0,0,True,0,4,663,599,-1,TCP-SYN,Attack
1124,1124,of:000000000000000b,Port#:2,184,24840,24924,186,221,0,0,0,0,4,560,560,4,5,0,0,0,0,2,0,0,0,0,0,True,0,4,663,599,-1,TCP-SYN,Attack
1125,1125,of:0000000000000003,Port#:1,366,12608198,40204,410,221,0,0,0,0,29,788619,2153,24,5,0,0,0,0,1,0,0,0,0,0,True,0,8,1431,1326,-1,TCP-SYN,Attack
1126,1126,of:0000000000000003,Port#:2,187,6304485,32644,300,221,0,0,0,0,0,0,556,4,5,0,0,0,0,2,0,0,0,0,0,True,0,8,1431,1326,-1,TCP-SYN,Attack
1127,1127,of:0000000000000003,Port#:3,294,32275,12631344,526,221,0,0,0,0,4,556,556,4,5,0,0,0,0,3,0,0,0,0,0,True,0,8,1431,1326,-1,TCP-SYN,Attack
1128,1128,of:0000000000000003,Port#:4,412,40261,24694,184,221,0,0,0,0,24,2153,556,4,5,0,0,0,0,4,0,0,0,0,0,True,0,8,1431,1326,-1,TCP-SYN,Attack
1129,1129,of:0000000000000004,Port#:1,571,6342842,24484,179,221,0,0,0,0,4,556,556,4,5,0,0,0,0,1,0,0,0,0,0,True,0,5,1213,1101,-1,TCP-SYN,Attack
1130,1130,of:0000000000000004,Port#:2,184,24694,40261,412,221,0,0,0,0,4,556,2153,24,5,0,0,0,0,2,192,7681,192,7681,192,True,0,5,1213,1101,-1,TCP-SYN,Attack
1131,1131,of:0000000000000004,Port#:3,287,32029,6335324,463,221,0,0,0,0,24,2153,556,4,5,0,0,0,0,3,0,0,0,0,0,True,0,5,1213,1101,-1,TCP-SYN,Attack
1132,1132,of:0000000000000001,Port#:1,117,8199,6328341,361,221,0,0,0,0,0,0,556,4,5,0,0,0,0,1,0,0,0,0,0,True,0,4,2252,2153,-1,TCP-SYN,Attack
1133,1133,of:0000000000000001,Port#:2,412,6319876,12639063,641,221,0,0,0,0,0,0,556,4,5,0,0,0,0,2,0,0,0,0,0,True,0,4,2252,2153,-1,TCP-SYN,Attack
1134,1134,of:0000000000000001,Port#:3,639,12639027,6335679,467,221,0,0,0,0,4,556,556,4,4,0,0,0,0,3,0,0,0,0,0,True,0,4,2252,2153,-1,TCP-SYN,Attack
1135,1135,of:0000000000000001,Port#:4,917,18949728,6343643,585,221,0,0,0,0,4,556,556,4,5,0,0,0,0,4,0,0,0,0,0,True,0,4,2252,2153,-1,TCP-SYN,Attack
1136,1136,of:0000000000000002,Port#:1,413,6319927,12639568,648,221,0,0,0,0,0,0,556,4,5,0,0,0,0,1,0,0,0,0,0,True,0,6,1398,1340,-1,TCP-SYN,Attack
1137,1137,of:0000000000000002,Port#:2,467,6335679,12639027,639,221,0,0,0,0,4,556,556,4,5,0,0,0,0,2,0,0,0,0,0,True,0,6,1398,1340,-1,TCP-SYN,Attack
1138,1138,of:0000000000000007,Port#:1,178,24442,24484,179,221,0,0,0,0,4,556,556,4,5,0,0,0,0,1,0,0,0,0,0,True,0,5,1851,1744,-1,TCP-SYN,Attack
1139,1139,of:0000000000000007,Port#:2,759,12647094,12646810,755,221,0,0,0,0,33,789175,556,4,5,0,0,0,0,2,0,0,0,0,0,True,0,5,1851,1744,-1,TCP-SYN,Attack
1140,1140,of:0000000000000007,Port#:3,750,12646600,12639112,640,221,0,0,0,0,4,556,789175,33,5,0,0,0,0,3,0,0,0,0,0,True,0,5,1851,1744,-1,TCP-SYN,Attack
1141,1141,of:0000000000000008,Port#:1,184,24694,32491,298,221,0,0,0,0,4,556,2153,24,4,0,0,0,0,1,0,0,0,0,0,True,0,7,4400,4296,-1,TCP-SYN,Attack
1142,1142,of:0000000000000008,Port#:2,640,12639112,12646600,750,221,0,0,0,0,33,789175,556,4,4,0,0,0,0,2,0,0,0,0,0,True,0,7,4400,4296,-1,TCP-SYN,Attack
1143,1143,of:0000000000000008,Port#:3,3019,19063283,24610,182,221,0,0,0,0,101,5786,556,4,5,0,0,0,0,3,0,0,0,0,0,True,0,7,4400,4296,-1,TCP-SYN,Attack
1144,1144,of:0000000000000005,Port#:1,585,6343643,18949728,917,221,0,0,0,0,4,556,556,4,5,0,0,0,0,1,0,0,0,0,0,True,0,5,2049,1948,-1,TCP-SYN,Attack
1145,1145,of:0000000000000005,Port#:2,360,6328257,24736,185,221,0,0,0,0,33,789175,556,4,5,0,0,0,0,4,630341,6303419,630341,6303419,630341,True,0,5,2049,1948,-1,TCP-SYN,Attack
1146,1146,of:000000000000000c,Port#:1,2596,6436143,6460814,2773,231,0,0,0,0,98,5292,5922,103,5,0,0,0,0,1,-12552,0,-12552,0,-12552,True,0,10,7427,7320,-1,TCP-SYN,Attack
1147,1147,of:000000000000000c,Port#:2,681,12629848,18951564,939,231,0,0,0,0,32,919888,2673,32,5,0,0,0,0,2,224,7537,224,7537,224,True,0,10,7427,7320,-1,TCP-SYN,Attack
1148,1148,of:000000000000000c,Port#:3,3512,25385878,12647611,756,231,0,0,0,0,130,7961,920448,36,5,0,0,0,0,3,-512092,0,-512092,0,-512092,True,0,10,7427,7320,-1,TCP-SYN,Attack
1149,1149,of:000000000000000c,Port#:4,304,33300,12770881,3044,231,0,0,0,0,4,556,5852,102,5,0,0,0,0,4,529,6426816,529,6426816,529,True,0,10,7427,7320,-1,TCP-SYN,Attack
1150,1150,of:000000000000000a,Port#:1,592,12623700,12647532,757,231,0,0,0,0,0,0,560,4,5,0,0,0,0,1,0,0,0,0,0,True,0,6,6877,6781,-1,TCP-SYN,Attack
1151,1151,of:000000000000000a,Port#:2,2773,12739766,6468540,2886,231,0,0,0,0,98,5292,5852,102,5,0,0,0,0,2,529,6426816,529,6426816,529,True,0,6,6877,6781,-1,TCP-SYN,Attack
1152,1152,of:000000000000000a,Port#:3,189,25486,19074653,3220,231,0,0,0,0,4,556,5852,102,5,0,0,0,0,3,529,130815,529,130815,529,True,0,6,6877,6781,-1,TCP-SYN,Attack
1153,1153,of:000000000000000a,Port#:4,3150,12777979,25722,191,231,0,0,0,0,102,5848,560,4,5,0,0,0,0,5,0,0,0,0,0,True,0,6,6877,6781,-1,TCP-SYN,Attack
1154,1154,of:000000000000000b,Port#:1,189,6304641,33590,305,231,0,0,0,0,0,0,560,4,5,0,0,0,0,1,0,0,0,0,0,True,0,4,677,613,-1,TCP-SYN,Attack
1155,1155,of:000000000000000b,Port#:2,191,25722,25806,193,231,0,0,0,0,4,560,560,4,5,0,0,0,0,2,0,0,0,0,0,True,0,4,677,613,-1,TCP-SYN,Attack
1156,1156,of:0000000000000003,Port#:1,478,12615851,6344506,591,231,0,0,0,0,28,2113,920444,36,5,0,0,0,0,1,0,0,0,0,0,True,0,8,1739,1633,-1,TCP-SYN,Attack
1157,1157,of:0000000000000003,Port#:2,188,6304555,33520,307,231,0,0,0,0,1,70,556,4,5,0,0,0,0,2,0,0,0,0,0,True,0,8,1739,1633,-1,TCP-SYN,Attack
1158,1158,of:0000000000000003,Port#:3,301,33151,12632178,532,231,0,0,0,0,4,556,556,4,5,0,0,0,0,3,0,0,0,0,0,True,0,8,1739,1633,-1,TCP-SYN,Attack
1159,1159,of:0000000000000003,Port#:4,593,6344563,25570,191,231,0,0,0,0,36,920444,556,4,5,0,0,0,0,4,0,0,0,0,0,True,0,8,1739,1633,-1,TCP-SYN,Attack
1160,1160,of:0000000000000004,Port#:1,577,6343676,25360,186,231,0,0,0,0,4,556,556,4,4,0,0,0,0,1,0,0,0,0,0,True,0,6,1413,1301,-1,TCP-SYN,Attack
1161,1161,of:0000000000000004,Port#:2,191,25570,6344563,593,231,0,0,0,0,4,556,920444,36,4,0,0,0,0,2,630335,6311033,630335,6311033,630335,True,0,6,1413,1301,-1,TCP-SYN,Attack
1162,1162,of:0000000000000004,Port#:3,467,6336289,6336200,470,231,0,0,0,0,36,920444,556,4,4,0,0,0,0,3,0,0,0,0,0,True,0,6,1413,1301,-1,TCP-SYN,Attack
1163,1163,of:0000000000000001,Port#:1,117,8199,6329217,368,231,0,0,0,0,0,0,556,4,5,0,0,0,0,1,0,0,0,0,0,True,0,4,2271,2172,-1,TCP-SYN,Attack
1164,1164,of:0000000000000001,Port#:2,412,6319876,12639939,648,231,0,0,0,0,0,0,556,4,5,0,0,0,0,2,0,0,0,0,0,True,0,4,2271,2172,-1,TCP-SYN,Attack
1165,1165,of:0000000000000001,Port#:3,645,12639861,6336555,474,231,0,0,0,0,4,556,556,4,5,0,0,0,0,3,0,0,0,0,0,True,0,4,2271,2172,-1,TCP-SYN,Attack
1166,1166,of:0000000000000001,Port#:4,923,18950562,6344519,592,231,0,0,0,0,4,556,556,4,5,0,0,0,0,4,0,0,0,0,0,True,0,4,2271,2172,-1,TCP-SYN,Attack
1167,1167,of:0000000000000002,Port#:1,413,6319927,12640444,655,231,0,0,0,0,0,0,556,4,5,0,0,0,0,1,0,0,0,0,0,True,0,4,1411,1353,-1,TCP-SYN,Attack
1168,1168,of:0000000000000002,Port#:2,474,6336555,12639861,645,231,0,0,0,0,4,556,556,4,5,0,0,0,0,2,0,0,0,0,0,True,0,4,1411,1353,-1,TCP-SYN,Attack
1169,1169,of:0000000000000007,Port#:1,184,25276,25360,186,231,0,0,0,0,4,556,556,4,5,0,0,0,0,1,0,0,0,0,0,True,0,6,1989,1882,-1,TCP-SYN,Attack
1170,1170,of:0000000000000007,Port#:2,878,12655623,12647686,762,231,0,0,0,0,32,2669,556,4,5,0,0,0,0,2,0,0,0,0,0,True,0,6,1989,1882,-1,TCP-SYN,Attack
1171,1171,of:0000000000000007,Port#:3,757,12647476,12647599,758,231,0,0,0,0,4,556,2669,32,5,0,0,0,0,3,-529,0,-529,0,-529,True,0,6,1989,1882,-1,TCP-SYN,Attack
1172,1172,of:0000000000000008,Port#:1,191,25570,6336793,479,231,0,0,0,0,4,556,920444,36,5,0,0,0,0,1,-512092,0,-512092,0,-512092,True,0,9,4912,4808,-1,TCP-SYN,Attack
1173,1173,of:0000000000000008,Port#:2,758,12647599,12647476,757,231,0,0,0,0,32,2669,556,4,5,0,0,0,0,2,0,0,0,0,0,True,0,9,4912,4808,-1,TCP-SYN,Attack
1174,1174,of:0000000000000008,Port#:3,3220,19074653,25486,189,231,0,0,0,0,102,5852,556,4,5,0,0,0,0,3,0,0,0,0,0,True,0,9,4912,4808,-1,TCP-SYN,Attack
1175,1175,of:0000000000000005,Port#:1,592,6344519,18950562,923,231,0,0,0,0,4,556,556,4,5,0,0,0,0,1,0,0,0,0,0,True,0,6,2189,2088,-1,TCP-SYN,Attack
1176,1176,of:0000000000000005,Port#:2,479,6336786,25612,192,231,0,0,0,0,32,2669,556,4,5,0,0,0,0,4,753,6310956,753,6310956,753,True,0,6,2189,2088,-1,TCP-SYN,Attack
