,Unnamed: 0.1,Unnamed: 0,Received Packets,Received Bytes,Sent Bytes,Sent Packets,Port alive Duration (S),Packets Rx Dropped,Packets Tx Dropped,Packets Rx Errors,Packets Tx Errors,Delta Received Packets,Delta Received Bytes,Delta Sent Bytes,Delta Sent Packets,Delta Port alive Duration (S),Delta Packets Rx Dropped, Delta Packets Tx Dropped,Delta Packets Rx Errors,Delta Packets Tx Errors,Connection Point,Total Load/Rate,Total Load/Latest,Unknown Load/Rate,Unknown Load/Latest,Latest bytes counter,is_valid,Table ID,Active Flow Entries,Packets Looked Up,Packets Matched,Max Size,Switch ID_of:0000000000000002,Switch ID_of:0000000000000003,Switch ID_of:0000000000000004,Switch ID_of:0000000000000005,Switch ID_of:0000000000000006,Switch ID_of:0000000000000007,Switch ID_of:0000000000000008,Switch ID_of:0000000000000009,Switch ID_of:000000000000000a,Switch ID_of:000000000000000b,Switch ID_of:000000000000000c,Port Number_Port#:2,Port Number_Port#:3,Port Number_Port#:4
1125,1125,1125,366,12608198,40204,410,221,0,0,0,0,29,788619,2153,24,5,0,0,0,0,1,0,0,0,0,0,True,0,8,1431,1326,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1126,1126,1126,187,6304485,32644,300,221,0,0,0,0,0,0,556,4,5,0,0,0,0,2,0,0,0,0,0,True,0,8,1431,1326,-1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1127,1127,1127,294,32275,12631344,526,221,0,0,0,0,4,556,556,4,5,0,0,0,0,3,0,0,0,0,0,True,0,8,1431,1326,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1128,1128,1128,412,40261,24694,184,221,0,0,0,0,24,2153,556,4,5,0,0,0,0,4,0,0,0,0,0,True,0,8,1431,1326,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1129,1129,1129,571,6342842,24484,179,221,0,0,0,0,4,556,556,4,5,0,0,0,0,1,0,0,0,0,0,True,0,5,1213,1101,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1130,1130,1130,184,24694,40261,412,221,0,0,0,0,4,556,2153,24,5,0,0,0,0,2,192,7681,192,7681,192,True,0,5,1213,1101,-1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1131,1131,1131,287,32029,6335324,463,221,0,0,0,0,24,2153,556,4,5,0,0,0,0,3,0,0,0,0,0,True,0,5,1213,1101,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1132,1132,1132,117,8199,6328341,361,221,0,0,0,0,0,0,556,4,5,0,0,0,0,1,0,0,0,0,0,True,0,4,2252,2153,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1133,1133,1133,412,6319876,12639063,641,221,0,0,0,0,0,0,556,4,5,0,0,0,0,2,0,0,0,0,0,True,0,4,2252,2153,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1134,1134,1134,639,12639027,6335679,467,221,0,0,0,0,4,556,556,4,4,0,0,0,0,3,0,0,0,0,0,True,0,4,2252,2153,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1135,1135,1135,917,18949728,6343643,585,221,0,0,0,0,4,556,556,4,5,0,0,0,0,4,0,0,0,0,0,True,0,4,2252,2153,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1136,1136,1136,413,6319927,12639568,648,221,0,0,0,0,0,0,556,4,5,0,0,0,0,1,0,0,0,0,0,True,0,6,1398,1340,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1137,1137,1137,467,6335679,12639027,639,221,0,0,0,0,4,556,556,4,5,0,0,0,0,2,0,0,0,0,0,True,0,6,1398,1340,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1138,1138,1138,178,24442,24484,179,221,0,0,0,0,4,556,556,4,5,0,0,0,0,1,0,0,0,0,0,True,0,5,1851,1744,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1139,1139,1139,759,12647094,12646810,755,221,0,0,0,0,33,789175,556,4,5,0,0,0,0,2,0,0,0,0,0,True,0,5,1851,1744,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1140,1140,1140,750,12646600,12639112,640,221,0,0,0,0,4,556,789175,33,5,0,0,0,0,3,0,0,0,0,0,True,0,5,1851,1744,-1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1141,1141,1141,184,24694,32491,298,221,0,0,0,0,4,556,2153,24,4,0,0,0,0,1,0,0,0,0,0,True,0,7,4400,4296,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1142,1142,1142,640,12639112,12646600,750,221,0,0,0,0,33,789175,556,4,4,0,0,0,0,2,0,0,0,0,0,True,0,7,4400,4296,-1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1143,1143,1143,3019,19063283,24610,182,221,0,0,0,0,101,5786,556,4,5,0,0,0,0,3,0,0,0,0,0,True,0,7,4400,4296,-1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1144,1144,1144,585,6343643,18949728,917,221,0,0,0,0,4,556,556,4,5,0,0,0,0,1,0,0,0,0,0,True,0,5,2049,1948,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1145,1145,1145,360,6328257,24736,185,221,0,0,0,0,33,789175,556,4,5,0,0,0,0,4,630341,6303419,630341,6303419,630341,True,0,5,2049,1948,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1146,1146,1146,2596,6436143,6460814,2773,231,0,0,0,0,98,5292,5922,103,5,0,0,0,0,1,-12552,0,-12552,0,-12552,True,0,10,7427,7320,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1147,1147,1147,681,12629848,18951564,939,231,0,0,0,0,32,919888,2673,32,5,0,0,0,0,2,224,7537,224,7537,224,True,0,10,7427,7320,-1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1148,1148,1148,3512,25385878,12647611,756,231,0,0,0,0,130,7961,920448,36,5,0,0,0,0,3,-512092,0,-512092,0,-512092,True,0,10,7427,7320,-1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1149,1149,1149,304,33300,12770881,3044,231,0,0,0,0,4,556,5852,102,5,0,0,0,0,4,529,6426816,529,6426816,529,True,0,10,7427,7320,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1150,1150,1150,592,12623700,12647532,757,231,0,0,0,0,0,0,560,4,5,0,0,0,0,1,0,0,0,0,0,True,0,6,6877,6781,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1151,1151,1151,2773,12739766,6468540,2886,231,0,0,0,0,98,5292,5852,102,5,0,0,0,0,2,529,6426816,529,6426816,529,True,0,6,6877,6781,-1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1152,1152,1152,189,25486,19074653,3220,231,0,0,0,0,4,556,5852,102,5,0,0,0,0,3,529,130815,529,130815,529,True,0,6,6877,6781,-1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1153,1153,1153,3150,12777979,25722,191,231,0,0,0,0,102,5848,560,4,5,0,0,0,0,5,0,0,0,0,0,True,0,6,6877,6781,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1154,1154,1154,189,6304641,33590,305,231,0,0,0,0,0,0,560,4,5,0,0,0,0,1,0,0,0,0,0,True,0,4,677,613,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1155,1155,1155,191,25722,25806,193,231,0,0,0,0,4,560,560,4,5,0,0,0,0,2,0,0,0,0,0,True,0,4,677,613,-1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1156,1156,1156,478,12615851,6344506,591,231,0,0,0,0,28,2113,920444,36,5,0,0,0,0,1,0,0,0,0,0,True,0,8,1739,1633,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1157,1157,1157,188,6304555,33520,307,231,0,0,0,0,1,70,556,4,5,0,0,0,0,2,0,0,0,0,0,True,0,8,1739,1633,-1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1158,1158,1158,301,33151,12632178,532,231,0,0,0,0,4,556,556,4,5,0,0,0,0,3,0,0,0,0,0,True,0,8,1739,1633,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1159,1159,1159,593,6344563,25570,191,231,0,0,0,0,36,920444,556,4,5,0,0,0,0,4,0,0,0,0,0,True,0,8,1739,1633,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1160,1160,1160,577,6343676,25360,186,231,0,0,0,0,4,556,556,4,4,0,0,0,0,1,0,0,0,0,0,True,0,6,1413,1301,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1161,1161,1161,191,25570,6344563,593,231,0,0,0,0,4,556,920444,36,4,0,0,0,0,2,630335,6311033,630335,6311033,630335,True,0,6,1413,1301,-1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1162,1162,1162,467,6336289,6336200,470,231,0,0,0,0,36,920444,556,4,4,0,0,0,0,3,0,0,0,0,0,True,0,6,1413,1301,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1163,1163,1163,117,8199,6329217,368,231,0,0,0,0,0,0,556,4,5,0,0,0,0,1,0,0,0,0,0,True,0,4,2271,2172,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1164,1164,1164,412,6319876,12639939,648,231,0,0,0,0,0,0,556,4,5,0,0,0,0,2,0,0,0,0,0,True,0,4,2271,2172,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1165,1165,1165,645,12639861,6336555,474,231,0,0,0,0,4,556,556,4,5,0,0,0,0,3,0,0,0,0,0,True,0,4,2271,2172,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1166,1166,1166,923,18950562,6344519,592,231,0,0,0,0,4,556,556,4,5,0,0,0,0,4,0,0,0,0,0,True,0,4,2271,2172,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1167,1167,1167,413,6319927,12640444,655,231,0,0,0,0,0,0,556,4,5,0,0,0,0,1,0,0,0,0,0,True,0,4,1411,1353,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1168,1168,1168,474,6336555,12639861,645,231,0,0,0,0,4,556,556,4,5,0,0,0,0,2,0,0,0,0,0,True,0,4,1411,1353,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1169,1169,1169,184,25276,25360,186,231,0,0,0,0,4,556,556,4,5,0,0,0,0,1,0,0,0,0,0,True,0,6,1989,1882,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1170,1170,1170,878,12655623,12647686,762,231,0,0,0,0,32,2669,556,4,5,0,0,0,0,2,0,0,0,0,0,True,0,6,1989,1882,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1171,1171,1171,757,12647476,12647599,758,231,0,0,0,0,4,556,2669,32,5,0,0,0,0,3,-529,0,-529,0,-529,True,0,6,1989,1882,-1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1172,1172,1172,191,25570,6336793,479,231,0,0,0,0,4,556,920444,36,5,0,0,0,0,1,-512092,0,-512092,0,-512092,True,0,9,4912,4808,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1173,1173,1173,758,12647599,12647476,757,231,0,0,0,0,32,2669,556,4,5,0,0,0,0,2,0,0,0,0,0,True,0,9,4912,4808,-1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1174,1174,1174,3220,19074653,25486,189,231,0,0,0,0,102,5852,556,4,5,0,0,0,0,3,0,0,0,0,0,True,0,9,4912,4808,-1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1175,1175,1175,592,6344519,18950562,923,231,0,0,0,0,4,556,556,4,5,0,0,0,0,1,0,0,0,0,0,True,0,6,2189,2088,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1176,1176,1176,479,6336786,25612,192,231,0,0,0,0,32,2669,556,4,5,0,0,0,0,4,753,6310956,753,6310956,753,True,0,6,2189,2088,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1177,1177,1177,2962,12749913,6480083,3089,241,0,0,0,0,124,924856,7439,123,5,0,0,0,0,1,14648,146481,14648,146481,14648,True,0,10,8116,8008,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1178,1178,1178,681,12629848,18952488,947,241,0,0,0,0,0,0,280,2,5,0,0,0,0,2,0,7537,0,7537,0,True,0,10,8116,8008,-1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1179,1179,1179,3829,25405211,12648563,764,241,0,0,0,0,124,7507,280,2,5,0,0,0,0,3,0,6303352,0,6303352,0,True,0,10,8116,8008,-1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1180,1180,1180,312,34218,19085533,3417,241,0,0,0,0,2,278,925136,126,5,0,0,0,0,4,118712,12740212,118712,12740212,118712,True,0,10,8116,8008,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1181,1181,1181,711,12631827,18951882,939,241,0,0,0,0,29,2191,920168,34,5,0,0,0,0,1,0,0,0,0,0,True,0,8,7568,7471,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1182,1182,1182,2964,12750068,6479724,3084,241,0,0,0,0,92,4968,5248,94,5,0,0,0,0,2,448,6436860,448,6436860,448,True,0,8,7568,7471,-1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1183,1183,1183,196,26362,19093922,3536,241,0,0,0,0,2,278,7439,123,5,0,0,0,0,3,529,130815,529,130815,529,True,0,8,7568,7471,-1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1184,1184,1184,3524,19092695,26646,199,241,0,0,0,0,126,925134,280,2,5,0,0,0,0,5,0,0,0,0,0,True,0,8,7568,7471,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1185,1185,1185,189,6304641,34514,313,241,0,0,0,0,0,0,280,2,4,0,0,0,0,1,0,0,0,0,0,True,0,4,693,629,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1186,1186,1186,199,26646,26730,201,241,0,0,0,0,2,280,280,2,4,0,0,0,0,2,0,0,0,0,0,True,0,4,693,629,-1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1187,1187,1187,478,12615851,6345424,599,241,0,0,0,0,0,0,278,2,5,0,0,0,0,1,0,0,0,0,0,True,0,6,1763,1657,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1188,1188,1188,188,6304555,34438,315,241,0,0,0,0,0,0,278,2,5,0,0,0,0,2,0,0,0,0,0,True,0,6,1763,1657,-1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1189,1189,1189,309,34069,12633012,538,241,0,0,0,0,2,278,278,2,5,0,0,0,0,3,0,0,0,0,0,True,0,6,1763,1657,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1190,1190,1190,601,6345481,26558,200,241,0,0,0,0,2,278,348,3,5,0,0,0,0,4,0,0,0,0,0,True,0,6,1763,1657,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1191,1191,1191,583,6344510,26278,194,241,0,0,0,0,2,278,278,2,5,0,0,0,0,1,0,0,0,0,0,True,0,5,1443,1329,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1192,1192,1192,200,26558,6345481,601,241,0,0,0,0,3,348,278,2,5,0,0,0,0,2,630335,6303352,630335,6303352,630335,True,0,5,1443,1329,-1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1193,1193,1193,474,6337193,6337118,478,241,0,0,0,0,3,348,278,2,5,0,0,0,0,3,0,0,0,0,0,True,0,5,1443,1329,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1194,1194,1194,117,8199,6330135,376,241,0,0,0,0,0,0,278,2,5,0,0,0,0,1,0,0,0,0,0,True,0,4,2291,2192,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1195,1195,1195,412,6319876,12640857,656,241,0,0,0,0,0,0,278,2,5,0,0,0,0,2,0,0,0,0,0,True,0,4,2291,2192,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1196,1196,1196,651,12640695,6337543,483,241,0,0,0,0,2,278,278,2,5,0,0,0,0,3,0,0,0,0,0,True,0,4,2291,2192,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1197,1197,1197,929,18951396,6345437,600,241,0,0,0,0,2,278,278,2,5,0,0,0,0,4,0,0,0,0,0,True,0,4,2291,2192,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1198,1198,1198,413,6319927,12641362,663,241,0,0,0,0,0,0,278,2,5,0,0,0,0,1,0,0,0,0,0,True,0,4,1426,1367,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1199,1199,1199,483,6337543,12640695,651,241,0,0,0,0,2,278,278,2,5,0,0,0,0,2,0,0,0,0,0,True,0,4,1426,1367,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1200,1200,1200,190,26110,26278,194,241,0,0,0,0,2,278,278,2,5,0,0,0,0,1,0,0,0,0,0,True,0,5,2019,1910,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1201,1201,1201,887,12656611,12648604,770,241,0,0,0,0,3,348,278,2,5,0,0,0,0,2,0,0,0,0,0,True,0,5,2019,1910,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1202,1202,1202,765,12648394,12648433,764,241,0,0,0,0,2,278,278,2,5,0,0,0,0,3,0,7537,0,7537,0,True,0,5,2019,1910,-1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1203,1203,1203,199,26488,6337711,487,241,0,0,0,0,2,278,278,2,5,0,0,0,0,1,0,6303352,0,6303352,0,True,0,8,5246,5141,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1204,1204,1204,764,12648433,12648394,765,241,0,0,0,0,2,278,278,2,5,0,0,0,0,2,0,0,0,0,0,True,0,8,5246,5141,-1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1205,1205,1205,3536,19093922,26362,196,241,0,0,0,0,123,7439,278,2,5,0,0,0,0,3,0,0,0,0,0,True,0,8,5246,5141,-1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1206,1206,1206,600,6345437,18951396,929,241,0,0,0,0,2,278,278,2,5,0,0,0,0,1,0,0,0,0,0,True,0,5,2221,2120,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1207,1207,1207,487,6337704,26530,200,241,0,0,0,0,2,278,278,2,5,0,0,0,0,4,753,7537,753,7537,753,True,0,5,2221,2120,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1208,1208,1208,3154,12760269,6491279,3287,251,0,0,0,0,96,5172,5452,98,5,0,0,0,0,1,491,159184,491,159184,491,True,0,10,8802,8692,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1209,1209,1209,681,12629848,18953328,953,251,0,0,0,0,0,0,280,2,5,0,0,0,0,2,0,0,0,0,0,True,0,10,8802,8692,-1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1210,1210,1210,4027,25416401,18952764,943,251,0,0,0,0,98,5450,920169,34,5,0,0,0,0,3,630328,6303287,630328,6303287,630328,True,0,10,8802,8692,-1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1211,1211,1211,428,42613,19096729,3615,251,0,0,0,0,29,2341,5452,98,5,0,0,0,0,4,491,12750526,491,12750526,491,True,0,10,8802,8692,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1212,1212,1212,711,12631827,18952722,945,251,0,0,0,0,0,0,280,2,5,0,0,0,0,1,0,0,0,0,0,True,0,8,7971,7873,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1213,1213,1213,3157,12760494,6490920,3282,251,0,0,0,0,97,5242,5452,98,5,0,0,0,0,2,491,6447174,491,6447174,491,True,0,8,7971,7873,-1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1214,1214,1214,202,27196,19105188,3735,251,0,0,0,0,2,278,5452,98,5,0,0,0,0,3,491,159184,491,159184,491,True,0,8,7971,7873,-1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1215,1215,1215,3722,19103885,27556,206,251,0,0,0,0,98,5450,280,2,5,0,0,0,0,5,0,0,0,0,0,True,0,8,7971,7873,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1216,1216,1216,362,12608002,42915,429,251,0,0,0,0,32,919889,2273,28,4,0,0,0,0,1,199,7417,199,7417,199,True,0,6,987,923,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1217,1217,1217,205,27486,27570,207,251,0,0,0,0,2,280,280,2,4,0,0,0,0,2,0,0,0,0,0,True,0,6,987,923,-1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1218,1218,1218,478,12615851,6346258,605,251,0,0,0,0,0,0,278,2,5,0,0,0,0,1,0,0,0,0,0,True,0,4,1782,1675,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1219,1219,1219,188,6304555,35272,321,251,0,0,0,0,0,0,278,2,5,0,0,0,0,2,0,0,0,0,0,True,0,4,1782,1675,-1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1220,1220,1220,316,34973,12633846,544,251,0,0,0,0,2,278,278,2,5,0,0,0,0,3,0,0,0,0,0,True,0,4,1782,1675,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1221,1221,1221,607,6346315,27392,206,251,0,0,0,0,2,278,278,2,5,0,0,0,0,4,0,0,0,0,0,True,0,4,1782,1675,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1222,1222,1222,589,6345344,27112,200,251,0,0,0,0,2,278,278,2,5,0,0,0,0,1,0,0,0,0,0,True,0,4,1468,1353,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1223,1223,1223,206,27392,6346315,607,251,0,0,0,0,2,278,278,2,4,0,0,0,0,2,0,0,0,0,0,True,0,4,1468,1353,-1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1224,1224,1224,480,6338027,6337952,484,251,0,0,0,0,2,278,278,2,4,0,0,0,0,3,0,0,0,0,0,True,0,4,1468,1353,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1225,1225,1225,117,8199,6330969,382,251,0,0,0,0,0,0,278,2,5,0,0,0,0,1,0,0,0,0,0,True,0,6,2591,2492,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1226,1226,1226,521,6327367,18945052,835,251,0,0,0,0,26,1993,920167,34,5,0,0,0,0,2,118242,6303287,118242,6303287,118242,True,0,6,2591,2492,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1227,1227,1227,657,12641529,6338377,489,251,0,0,0,0,2,278,278,2,5,0,0,0,0,3,0,0,0,0,0,True,0,6,2591,2492,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1228,1228,1228,1108,25255591,6353762,715,251,0,0,0,0,34,920167,2271,28,5,0,0,0,0,4,212,7417,212,7417,212,True,0,6,2591,2492,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1229,1229,1229,413,6319927,12642196,669,251,0,0,0,0,0,0,278,2,5,0,0,0,0,1,0,0,0,0,0,True,0,4,1438,1379,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1230,1230,1230,489,6338377,12641529,657,251,0,0,0,0,2,278,278,2,5,0,0,0,0,2,0,0,0,0,0,True,0,4,1438,1379,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1231,1231,1231,196,26944,27182,201,251,0,0,0,0,2,278,278,2,5,0,0,0,0,1,0,0,0,0,0,True,0,6,2325,2216,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1232,1232,1232,1002,12664936,18952799,949,251,0,0,0,0,28,2271,920167,34,5,0,0,0,0,2,0,0,0,0,0,True,0,6,2325,2216,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1233,1233,1233,944,18952589,12649337,771,251,0,0,0,0,34,920167,278,2,5,0,0,0,0,3,0,0,0,0,0,True,0,6,2325,2216,-1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1234,1234,1234,205,27322,6338545,493,251,0,0,0,0,2,278,278,2,5,0,0,0,0,1,0,0,0,0,0,True,0,7,5637,5530,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1235,1235,1235,771,12649337,18952589,944,251,0,0,0,0,2,278,920167,34,5,0,0,0,0,2,118242,6303287,118242,6303287,118242,True,0,7,5637,5530,-1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1236,1236,1236,3735,19105188,27196,202,251,0,0,0,0,98,5452,278,2,5,0,0,0,0,3,0,0,0,0,0,True,0,7,5637,5530,-1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1237,1237,1237,715,6353762,25255591,1108,251,0,0,0,0,28,2271,920167,34,5,0,0,0,0,1,0,0,0,0,0,True,0,6,2528,2426,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1238,1238,1238,493,6338538,27364,206,251,0,0,0,0,2,278,278,2,5,0,0,0,0,4,741,7417,741,7417,741,True,0,6,2528,2426,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1239,1239,1239,226,6307234,93988,776,893,0,0,0,0,0,0,280,2,5,0,0,0,0,1,0,0,0,0,0,True,0,6,2892,2771,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1240,1240,1240,345,6315394,6398049,960,893,0,0,0,0,74,2757669,3592,48,5,0,0,0,0,2,873,8736,873,8736,873,True,0,6,2892,2771,-1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1241,1241,1241,1067,6404929,6389297,820,893,0,0,0,0,48,3590,2757949,76,5,0,0,0,0,3,630364,6303646,630364,6303646,630364,True,0,6,2892,2771,-1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1242,1242,1242,647,84556,6395951,933,893,0,0,0,0,2,278,280,2,5,0,0,0,0,4,0,0,0,0,0,True,0,6,2892,2771,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1243,1243,1243,1071,58790,140962,1678,893,0,0,0,0,102,5508,5788,104,5,0,0,0,0,1,507,54216,507,54216,507,True,0,8,4622,4501,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1244,1244,1244,398,12610548,101306,883,893,0,0,0,0,0,0,280,2,5,0,0,0,0,2,774,7747,774,7747,774,True,0,8,4622,4501,-1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1245,1245,1245,668,86026,12744496,1965,893,0,0,0,0,2,278,5788,104,5,0,0,0,0,3,507,6357521,507,6357521,507,True,0,8,4622,4501,-1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1246,1246,1246,303,16690,24924,359,56,0,0,0,0,92,4968,5528,96,5,0,0,0,0,1,496,15552,496,15552,496,True,0,10,1655,1573,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1247,1247,1247,357,24600,18919592,591,56,0,0,0,0,35,2587,2233168,66,5,0,0,0,0,2,223260,12606725,223260,12606725,223260,True,0,10,1655,1573,-1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1248,1248,1248,879,18934886,24962,297,56,0,0,0,0,158,2238132,3217,40,5,0,0,0,0,3,258,15626,258,15626,258,True,0,10,1655,1573,-1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1249,1249,1249,68,9162,32700,473,56,0,0,0,0,4,556,5528,96,5,0,0,0,0,4,496,15552,496,15552,496,True,0,10,1655,1573,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1250,1250,1250,612,33316,41668,669,56,0,0,0,0,187,10098,10658,191,5,0,0,0,0,1,950,31104,950,31104,950,True,0,8,1365,1287,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1251,1251,1251,10,856,9292,69,56,0,0,0,0,0,0,560,4,5,0,0,0,0,2,0,0,0,0,0,True,0,8,1365,1287,-1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
