,Received Packets,Received Bytes,Sent Bytes,Sent Packets,Port alive Duration (S),Delta Received Packets,Delta Received Bytes,Delta Sent Bytes,Delta Sent Packets,Delta Port alive Duration (S),Connection Point,Total Load/Rate,Total Load/Latest,Active Flow Entries,Switch ID_of:0000000000000002,Switch ID_of:0000000000000003,Switch ID_of:0000000000000004,Switch ID_of:0000000000000005,Switch ID_of:0000000000000006,Switch ID_of:0000000000000007,Switch ID_of:0000000000000008,Switch ID_of:0000000000000009,Switch ID_of:000000000000000a,Switch ID_of:000000000000000b,Switch ID_of:000000000000000c,Port Number_Port#:2,Port Number_Port#:3,Port Number_Port#:4
1298,578,37361,9823,70,66,104,6105,829,6,5,1,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1299,73,9921,6321430,365,66,5,759,2233435,68,5,2,249514,6311323,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1300,360,6321220,37195,578,66,67,2233365,6105,104,5,3,534,26892,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1301,515,28118,37509,580,66,99,5346,6105,104,5,1,534,26892,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1302,186,6304414,18134,190,66,0,0,759,5,5,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1303,246,6313500,17981,188,66,5,759,759,5,5,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1304,801,52566,12617142,424,66,104,6105,759,5,5,4,0,6303372,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1305,186,6304395,18113,190,66,1,70,829,6,5,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,188,17981,6313500,246,66,5,759,759,5,5,2,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1307,73,9949,10031,71,66,5,759,759,5,5,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1308,712,18928263,45258,694,66,47,3827,6051,103,5,2,534,34573,8,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1309,687,44742,18928429,712,66,103,6051,3827,47,5,3,320,12614697,8,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1310,73,9921,6321360,364,66,5,759,2233365,67,5,1,249514,6303304,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1311,712,18928429,44796,688,66,47,3827,6105,104,5,2,534,34573,10,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1312,1069,63949,9921,73,66,203,11455,759,5,5,3,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1313,424,12617142,52620,802,66,5,759,6105,104,5,1,3457,34573,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1314,364,6321390,9991,74,66,47,3827,829,6,5,2,0,0,8,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1315,187,17717,9991,74,66,5,759,759,5,5,4,320,12614697,8,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1316,578,37195,6321220,360,66,104,6105,2233365,67,4,1,249514,6311323,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1317,74,9991,17717,187,66,5,759,759,5,4,2,0,0,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1318,364,6321360,9921,73,66,67,2233365,759,5,4,3,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1319,577,37141,18065,190,66,104,6105,759,5,5,1,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1320,76,10269,10059,71,66,5,759,759,5,5,3,1074,53136,6,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1321,76,10315,63905,1070,66,5,763,11505,204,5,4,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1322,694,37820,47979,764,76,97,5238,5798,101,5,1,469,36072,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1323,531,6328048,18929559,722,76,0,0,560,4,5,2,0,0,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1324,1400,18965901,6330223,483,76,101,5794,560,4,5,3,631132,6311323,8,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1325,83,11145,55755,878,76,4,556,5798,101,5,4,469,36072,8,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1326,1380,74804,85081,1451,76,191,10314,10874,195,5,1,966,72630,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1327,11,926,11287,84,76,0,0,560,4,5,2,0,0,8,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1328,81,10867,84823,1446,76,4,556,10874,195,5,3,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1329,1450,84939,11197,83,76,195,10870,560,4,5,5,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1330,13,1102,11287,84,76,0,0,560,4,5,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1331,83,11197,11197,83,76,4,560,560,4,5,2,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1332,11,926,10957,82,76,0,0,556,4,4,1,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1333,478,12615946,6329581,477,76,62,2232589,3275,41,4,2,249514,6311323,8,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1334,187,18330,6314060,250,76,41,3275,2233145,66,4,3,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1335,372,6322306,10867,81,76,4,556,556,4,4,4,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1336,772,48351,10657,76,76,99,5686,556,4,5,1,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1337,81,10867,6322306,372,76,4,556,556,4,5,2,0,6311323,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1338,366,6322054,48115,771,76,4,556,5686,99,5,3,507,37044,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1339,701,38162,48429,773,76,95,5130,5686,99,5,1,464,36558,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1340,186,6304414,19080,198,76,0,0,556,4,5,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1341,254,6314446,18815,194,76,4,556,556,4,5,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1342,993,63444,12618018,431,76,99,5686,556,4,5,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1343,292,6311664,6322350,370,76,37,2719,2233145,66,5,1,223258,6303287,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1344,194,18815,6314446,254,76,4,556,556,4,5,2,0,0,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1345,80,10825,10935,78,76,4,556,556,4,4,1,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1346,719,18929139,56178,887,76,4,556,5686,99,4,2,3655,36558,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1347,880,55690,18929375,720,76,99,5686,556,4,4,3,0,6311325,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1348,81,10867,6322306,372,76,5,626,556,4,5,1,0,6303304,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1349,720,18929375,55690,880,76,4,556,5686,99,5,2,3655,36558,8,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1350,1449,84985,10867,81,76,196,10928,556,4,5,3,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1351,431,12618018,63444,993,76,4,556,5686,99,4,1,3655,36558,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1352,371,6322266,10867,81,76,4,556,556,4,4,2,0,0,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1353,195,18663,10867,81,76,5,626,556,4,4,4,631132,6311325,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1354,770,48061,6322054,366,76,99,5686,556,4,5,1,0,6311323,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1355,81,10867,18663,195,76,4,556,626,5,5,2,0,0,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1356,372,6322306,10867,81,76,4,556,626,5,5,3,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1357,769,48007,18941,197,76,99,5686,556,4,5,1,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1358,83,11145,10893,77,76,4,556,556,4,5,3,950,72630,6,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1359,83,11197,84939,1450,76,4,560,10870,195,5,4,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1360,993,55547,6362544,1135,86,133,7903,2238049,160,5,1,236849,6349851,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1361,531,6328048,18930399,728,86,0,0,280,2,5,2,0,0,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1362,1771,25280460,6331063,489,86,160,2238047,280,2,5,3,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1363,89,11979,74322,1183,86,2,278,8183,135,5,4,742,53853,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1364,1939,6398993,114112,1950,86,255,2374103,13313,230,5,1,1361,100779,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1365,11,926,12127,90,86,0,0,280,2,5,2,0,0,8,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1366,87,11701,6409852,2011,86,2,278,2374383,257,5,3,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1367,1949,113964,12037,89,86,230,13311,280,2,5,5,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1368,13,1102,12127,90,86,0,0,280,2,5,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1369,89,12037,12037,89,86,2,280,280,2,5,2,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1370,11,926,11791,88,86,0,0,278,2,5,1,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1371,478,12615946,6330415,483,86,0,0,278,2,5,2,0,0,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1372,193,19164,6314894,256,86,2,278,278,2,5,3,630328,6303287,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1373,378,6323140,11701,87,86,2,278,278,2,5,4,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1374,971,59595,11491,82,86,98,5450,278,2,4,1,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1375,87,11701,6323140,378,86,2,278,278,2,4,2,0,0,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1376,372,6322888,59359,970,86,2,278,5450,98,4,3,459,46926,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1377,894,48572,59673,972,86,96,5172,5450,98,5,1,464,46926,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1378,186,6304414,19914,204,86,0,0,278,2,5,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1379,260,6315280,19649,200,86,2,278,278,2,5,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1380,1192,74688,12618852,437,86,98,5450,278,2,5,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1381,292,6311664,6323184,376,86,0,0,278,2,5,1,0,6303287,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1382,200,19649,6315280,260,86,2,278,278,2,5,2,0,0,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1383,86,11659,11769,84,86,2,278,278,2,5,1,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1384,725,18929973,67422,1086,86,2,278,5450,98,5,2,518,46926,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1385,1079,66934,18930209,726,86,98,5450,278,2,5,3,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1386,87,11701,6323140,378,86,2,278,278,2,5,1,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1387,726,18930209,66934,1079,86,2,278,5450,98,5,2,464,46926,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1388,2013,6409960,11701,87,86,256,2243221,278,2,5,3,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1389,437,12618852,74688,1192,86,2,278,5450,98,5,1,459,46926,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1390,377,6323100,11701,87,86,2,278,278,2,5,2,0,0,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1391,201,19497,11701,87,86,2,278,278,2,5,4,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1392,970,59359,6322888,372,86,99,5504,278,2,5,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1393,87,11701,19497,201,86,2,278,278,2,5,2,0,0,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1394,378,6323140,11701,87,86,2,278,278,2,5,3,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1395,968,59251,19775,203,86,97,5396,278,2,5,1,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1396,89,11979,11727,83,86,2,278,278,2,5,3,1207,100779,6,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1397,89,12037,113964,1949,86,2,280,13311,230,5,4,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1398,1183,65807,6373686,1332,96,94,5076,5356,96,5,1,475,6360165,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1399,531,6328048,18931281,735,96,0,0,280,2,5,2,0,0,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1400,1968,25291596,6331903,495,96,96,5354,280,2,5,3,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1401,96,12855,85464,1380,96,2,278,5356,96,5,4,475,64167,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1402,2433,6427310,6438960,2511,96,234,13441,2374418,257,5,1,631914,6419919,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1403,11,926,13009,97,96,0,0,280,2,5,2,0,0,10,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1404,94,12577,6439009,2511,96,2,278,13721,236,5,3,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1405,2510,6438806,12919,96,96,257,2374416,280,2,5,5,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1406,13,1102,13009,97,96,0,0,280,2,5,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1407,96,12919,12919,96,96,2,280,280,2,5,2,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1408,11,926,12667,95,96,0,0,278,2,5,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1409,478,12615946,6331291,490,96,0,0,278,2,5,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1410,200,20040,6315728,262,96,2,278,278,2,5,3,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1411,385,6324016,12577,94,96,2,278,278,2,5,4,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1412,1341,6374123,12325,88,96,160,2238070,278,2,5,1,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1413,94,12577,6324016,385,96,2,278,278,2,5,2,0,0,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1414,378,6323722,6373887,1340,96,2,278,2238070,160,5,3,631357,6360504,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1415,1083,58778,70755,1168,96,96,5184,5462,98,5,1,475,57132,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1416,186,6304414,20790,211,96,0,0,278,2,5,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1417,441,12619602,28280,320,96,67,2364156,3459,46,5,3,331,7681,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1418,1501,93525,12619728,444,96,142,8643,278,2,5,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1419,467,12615152,6331815,496,96,65,2363878,3459,46,5,1,768,7681,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1420,320,28280,12619602,441,96,46,3459,2364156,67,5,2,236387,6303372,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1421,93,12535,12603,90,96,2,278,278,2,5,1,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1422,732,18930849,86301,1396,96,2,278,8643,142,5,2,1788,64813,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1423,1388,85771,18931085,733,96,142,8643,278,2,5,3,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1424,94,12577,6324016,385,96,2,278,278,2,4,1,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1425,733,18931085,85771,1388,96,2,278,8523,140,4,2,806,64813,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1426,2512,6439063,12577,94,96,234,13601,278,2,4,3,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1427,444,12619728,93525,1501,96,2,278,8643,142,5,1,806,64813,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1428,384,6323976,12577,94,96,2,278,278,2,5,2,0,0,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1429,208,20373,12577,94,96,2,278,278,2,5,4,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1430,1339,6373833,6323722,378,96,159,2238016,278,2,5,1,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1431,94,12577,20373,208,96,2,278,278,2,5,2,0,0,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1432,385,6324016,12577,94,96,2,278,278,2,5,3,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1433,1339,6373833,20651,210,96,163,2369340,278,2,5,1,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1434,96,12855,12561,89,96,2,278,278,2,5,3,382874,3929523,7,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1435,96,12919,6438806,2510,96,2,280,2374416,257,5,4,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1436,1373,76067,6385108,1531,106,96,5184,5744,100,5,1,523,6370857,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1437,531,6328048,18932443,744,106,0,0,560,4,5,2,0,0,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1438,2167,25303010,6333023,503,106,100,5740,560,4,5,3,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1439,105,14009,96886,1579,106,4,556,5744,100,5,4,523,74859,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1440,2817,6448046,6460858,2904,106,193,10422,10982,197,5,1,1593,142899,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1441,11,926,14171,106,106,0,0,560,4,5,2,0,0,10,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1442,103,13731,6460865,2903,106,4,556,10982,197,5,3,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1443,2903,6460696,14081,105,106,197,10978,560,4,5,5,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1444,13,1102,14171,106,106,0,0,560,4,5,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1445,105,14081,14081,105,106,4,560,560,4,5,2,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1446,11,926,13821,104,106,0,0,556,4,4,1,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1447,582,12623081,12636134,677,106,36,2651,2364413,69,4,2,0,0,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1448,209,21194,6323975,374,106,4,556,3207,40,4,3,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1449,572,12628859,13731,103,106,69,2364413,556,4,4,4,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1450,1723,12689496,13437,96,106,167,2369705,556,4,5,1,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1451,103,13731,12628859,572,106,4,556,2364413,69,5,2,249512,6303615,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1452,386,6324834,6385571,1544,106,4,556,5848,102,5,3,-6280,0,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1453,1278,69308,82439,1372,106,98,5292,5848,102,5,1,529,68094,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1454,365,12608145,29037,323,106,65,2363857,3207,40,5,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1455,553,12627849,29434,329,106,40,3207,556,4,5,3,0,7681,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1456,1704,105167,12620882,453,106,102,5848,556,4,5,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1457,467,12615152,6332969,505,106,0,0,556,4,5,1,0,7681,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1458,329,29434,12627849,553,106,4,556,3207,40,5,2,236387,6303372,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1459,102,13689,13715,98,106,4,556,556,4,4,1,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1460,741,18932003,97985,1600,106,4,556,5848,102,4,2,529,75775,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1461,1591,97413,18932239,742,106,102,5848,556,4,4,3,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1462,103,13731,6325170,394,106,4,556,556,4,5,1,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1463,742,18932239,97413,1591,106,4,556,5794,101,5,2,529,75775,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1464,2905,6460973,13731,103,106,197,10982,556,4,5,3,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1465,453,12620882,105167,1704,106,4,556,5794,101,4,1,534,75829,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1466,393,6325130,13731,103,106,4,556,556,4,4,2,0,0,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1467,217,21527,13731,103,106,4,556,556,4,4,4,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1468,1543,6385517,6324834,386,106,101,5794,556,4,5,1,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1469,103,13731,21527,217,106,4,556,556,4,5,2,0,0,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1470,394,6325170,13731,103,106,4,556,556,4,5,3,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1471,1542,6385463,21805,219,106,101,5794,556,4,5,1,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1472,105,14009,13673,97,106,4,556,556,4,5,3,1047,142899,7,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1473,105,14081,6460696,2903,106,4,560,10978,197,5,4,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1474,1744,6390132,6403879,1840,116,164,2369205,8625,140,5,1,1738,6388240,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1475,531,6328048,18933325,751,116,0,0,560,4,5,2,0,0,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1476,2476,25321775,12637468,686,116,140,8621,2364419,69,5,3,236385,6303419,8,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1477,112,14885,108298,1781,116,4,556,5906,103,5,4,491,84957,8,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1478,3210,6469284,6482908,3303,116,199,10762,11252,202,5,1,977,163203,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1479,11,926,15053,113,116,0,0,560,4,4,2,0,0,8,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1480,110,14607,6482873,3301,116,4,556,11252,202,4,3,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1481,3302,6482740,14963,112,116,202,11248,560,4,4,5,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1482,13,1102,15053,113,116,0,0,560,4,5,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1483,113,15033,14963,112,116,5,630,560,4,5,2,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1484,11,926,14697,111,116,0,0,556,4,5,1,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1485,690,12630482,18940503,859,116,37,2719,2364415,69,5,2,0,0,8,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1486,216,22070,6324809,380,116,4,556,556,4,5,3,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1487,754,18933228,14607,110,116,69,2364415,556,4,5,4,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1488,1924,12700860,14313,103,116,102,5848,556,4,4,1,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1489,110,14607,18933228,754,116,4,556,2364415,69,4,2,630341,12607034,7,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1490,568,12629231,6396977,1746,116,70,2364485,5848,102,4,3,486,78246,7,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1491,1474,79908,93845,1574,116,100,5416,5902,103,5,1,486,78246,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1492,365,12608145,29913,330,116,0,0,556,4,5,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1493,559,12628683,30310,336,116,4,556,556,4,5,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1494,1905,116531,12621758,460,116,103,5902,556,4,5,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1495,467,12615152,6333845,512,116,0,0,556,4,5,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1496,336,30310,12628683,559,116,4,556,556,4,5,2,701,7019,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1497,109,14593,14591,105,116,5,626,556,4,5,1,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1498,857,18940350,109461,1803,116,41,3275,5848,102,5,2,7824,78246,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1499,1793,108819,18940474,856,116,102,5848,3275,41,5,3,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1500,110,14607,12629539,576,116,4,556,2364415,69,5,1,236385,6303419,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1501,856,18940474,108873,1794,116,41,3275,5848,102,5,2,7824,78246,8,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1502,3302,6482927,14607,110,116,201,11198,556,4,5,3,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1503,460,12621758,116531,1905,116,4,556,5794,101,5,1,7824,78246,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1504,509,6333477,14607,110,116,41,3275,556,4,5,2,0,0,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1505,224,22403,14677,111,116,4,556,626,5,5,4,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1506,1746,6396977,12629231,568,116,102,5848,2364485,70,4,1,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1507,111,14677,22403,224,116,5,626,556,4,4,2,0,0,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1508,576,12629539,14607,110,116,69,2364415,556,4,4,3,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1509,1746,6396993,22681,226,116,104,5972,556,4,4,1,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1510,113,14955,14507,103,116,5,626,556,4,4,3,977,163203,6,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1511,112,14963,6482740,3302,116,4,560,11248,202,4,4,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,1,0
