,Received Packets,Received Bytes,Sent Bytes,Sent Packets,Port alive Duration (S),Delta Received Packets,Delta Received Bytes,Delta Sent Bytes,Delta Sent Packets,Delta Port alive Duration (S),Connection Point,Total Load/Rate,Total Load/Latest,Active Flow Entries,Switch ID_of:0000000000000002,Switch ID_of:0000000000000003,Switch ID_of:0000000000000004,Switch ID_of:0000000000000005,Switch ID_of:0000000000000006,Switch ID_of:0000000000000007,Switch ID_of:0000000000000008,Switch ID_of:0000000000000009,Switch ID_of:000000000000000a,Switch ID_of:000000000000000b,Switch ID_of:000000000000000c,Port Number_Port#:2,Port Number_Port#:3,Port Number_Port#:4
24534,121413,68204121,82782370,318772,1877,2,278,556,4,5,3,0,7152,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0
24535,305359,25533847,112892592,285523,1877,2,278,556,4,5,4,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1
24536,180851,64400585,12708959,300110,1880,2,278,556,4,4,2,0,7152,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24537,285523,112892592,25534125,305361,1880,2,278,556,4,4,4,0,0,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0
24538,3747,82046511,99302091,412068,1887,0,0,560,4,5,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24539,3609,82037082,92995334,411842,1887,0,0,560,4,5,2,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0
24540,178177,120960499,112966746,287702,1887,2,278,560,4,5,3,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0
24541,350488,21144969,59462452,213407,1887,2,278,560,4,5,4,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1
24542,3344,63799952,98720570,248629,1885,33,657752,2626,35,5,1,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24543,2786,63106047,67858833,247757,1885,31,2066,658312,37,5,2,0,0,6,0,0,0,0,0,0,0,0,1,0,0,1,0,0
24544,178954,139887372,56947335,153777,1885,4,556,560,4,5,3,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,1,0
24545,349522,14784401,76024358,157824,1885,4,556,560,4,5,4,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1
24546,2029,56762700,35385383,239759,1890,0,0,280,2,5,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24547,186145,33119619,36656261,120593,1890,2,280,280,2,5,2,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0
24548,316639,101471398,70151025,317613,1887,0,0,556,4,4,1,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24549,3975,75770733,124684446,416911,1887,0,0,556,4,4,2,0,0,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0
24550,121419,68204955,82783204,318778,1887,2,278,556,4,4,3,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0
24551,305365,25534681,112893426,285529,1887,2,278,556,4,4,4,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1
24552,180859,64401697,12709793,300116,1890,4,556,278,2,5,2,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24553,285531,112893704,25534959,305367,1890,4,556,278,2,5,4,0,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0
24554,3747,82046511,99302931,412074,1897,0,0,560,4,5,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24555,3609,82037082,92996174,411848,1897,0,0,560,4,5,2,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0
24556,178185,120961611,112967586,287708,1897,4,556,560,4,5,3,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0
24557,350496,21146081,59463292,213413,1897,4,556,560,4,5,4,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1
24558,3484,69445559,98726900,248714,1895,0,0,560,4,5,1,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24559,2865,63111537,73505280,247903,1895,0,0,560,4,5,2,0,6303285,6,0,0,0,0,0,0,0,0,1,0,0,1,0,0
24560,178960,139888206,56948175,153783,1895,4,556,560,4,5,3,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,1,0
24561,349528,14785235,76025198,157830,1895,4,556,560,4,5,4,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1
24562,2029,56762700,35386223,239765,1900,0,0,280,2,5,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24563,186151,33120459,36657101,120599,1900,2,280,280,2,5,2,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0
24564,316639,101471398,70151859,317619,1897,0,0,556,4,4,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24565,3975,75770733,124685280,416917,1897,0,0,556,4,4,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0
24566,121427,68206067,82784038,318784,1897,4,556,556,4,4,3,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0
24567,305373,25535793,112894260,285535,1897,4,556,556,4,4,4,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1
24568,180865,64402531,12710627,300122,1900,4,556,278,2,5,2,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24569,285537,112894538,25535793,305373,1900,4,556,278,2,5,4,0,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0
24570,3747,82046511,99303771,412080,1907,0,0,280,2,5,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24571,3711,85714044,93001324,411919,1907,102,3676962,4590,67,5,2,0,0,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0
24572,178191,120962445,116645388,287816,1907,4,556,3677242,104,4,3,302053,3020538,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0
24573,350502,21146915,59464132,213419,1907,4,556,280,2,5,4,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1
24574,3592,69452984,105031661,248897,1910,77,5359,5646169,144,4,1,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24575,2865,63111537,73506680,247913,1910,0,0,560,4,4,2,0,0,6,0,0,0,0,0,0,0,0,1,0,0,1,0,0
24576,179143,146192957,56949575,153793,1910,144,5646165,560,4,4,3,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,1,0
24577,349539,14786695,76026598,157840,1910,5,626,560,4,4,4,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1
24578,2029,56762700,35387343,239773,1910,0,0,560,4,5,1,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24579,186267,33129004,36658221,120607,1910,84,6117,560,4,5,2,0,0,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0
24580,316639,101471398,70152693,317625,1907,0,0,278,2,4,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24581,3975,75770733,124686114,416923,1907,0,0,278,2,4,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0
24582,121433,68206901,82784872,318790,1907,4,556,278,2,4,3,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0
24583,305379,25536627,112895094,285541,1907,4,556,278,2,4,4,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1
24584,180871,64403365,12711739,300130,1910,4,556,556,4,4,2,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24585,285543,112895372,25536905,305381,1910,4,556,556,4,4,4,0,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0
24586,3747,82046511,99304611,412086,1917,0,0,280,2,5,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24587,3782,88340443,93005279,411968,1917,0,0,280,2,5,2,0,0,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0
24588,178197,120963279,119272627,287893,1917,2,278,280,2,5,3,0,6303287,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0
24589,350508,21147749,59464972,213425,1917,2,278,280,2,5,4,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1
24590,3592,69452984,105032501,248903,1920,0,0,560,4,5,1,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24591,2865,63111537,73507520,247919,1920,0,0,560,4,5,2,0,0,6,0,0,0,0,0,0,0,0,1,0,0,1,0,0
24592,179149,146193791,56950415,153799,1920,4,556,560,4,5,3,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,1,0
24593,349545,14787529,76027438,157846,1920,4,556,560,4,5,4,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1
24594,2029,56762700,35388183,239779,1920,0,0,560,4,5,1,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24595,186273,33129844,36659061,120613,1920,4,560,560,4,5,2,0,0,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0
24596,316639,101471398,70153805,317633,1917,0,0,556,4,5,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24597,3975,75770733,124687226,416931,1917,0,0,556,4,5,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0
24598,121439,68207735,82785984,318798,1917,2,278,556,4,5,3,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0
24599,305385,25537461,112896206,285549,1917,2,278,556,4,5,4,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1
24600,180877,64404199,12712573,300136,1920,2,278,556,4,5,2,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24601,285549,112896206,25537739,305387,1920,2,278,556,4,5,4,0,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0
24602,3810,82050689,102982693,412196,1927,63,4178,3677522,106,5,1,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24603,3782,88340443,93006399,411976,1927,0,0,560,4,5,2,0,0,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0
24604,178203,120964113,119277925,287964,1927,2,278,4738,67,5,3,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,1,0
24605,350514,21148583,59466092,213433,1927,2,278,560,4,5,4,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,1
24606,3593,69453054,105033341,248909,1930,0,0,280,2,5,1,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24607,3038,69414898,73515649,248031,1930,143,5776879,5701,80,5,2,0,0,8,0,0,0,0,0,0,0,0,1,0,0,1,0,0
24608,179261,146201914,56951255,153805,1930,80,5699,280,2,5,3,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,1,0
24609,349551,14788363,76028278,157852,1930,2,278,280,2,5,4,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,1
24610,2029,56762700,35389023,239785,1930,0,0,280,2,5,1,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24611,186452,39434045,36659901,120619,1930,145,5777159,280,2,5,2,0,0,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0
24612,316639,101471398,70154639,317639,1927,0,0,556,4,5,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24613,3975,75770733,124688060,416937,1927,0,0,556,4,5,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0
24614,121445,68208569,82786818,318804,1927,2,278,556,4,5,3,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0
24615,305391,25538295,112897040,285555,1927,2,278,556,4,5,4,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1
24616,180885,64405311,12713477,300143,1930,4,556,278,2,5,2,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24617,285557,112897318,25538573,305393,1930,4,556,278,2,5,4,0,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0
24618,3853,82053800,105609932,412273,1937,0,0,560,4,4,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24619,3782,88340443,93007239,411982,1937,0,0,560,4,4,2,0,0,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0
24620,178211,120965225,119281876,288013,1937,4,556,560,4,4,3,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0
24621,350522,21149695,59466932,213439,1937,4,556,560,4,4,4,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1
24622,3721,69461799,111337872,249093,1940,96,6613,5777225,146,4,1,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24623,3216,75718589,73525234,248165,1940,144,5776945,6893,98,4,2,0,0,8,0,0,0,0,0,0,0,0,1,0,0,1,0,0
24624,179267,146202748,56952095,153811,1940,2,278,280,2,4,3,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,1,0
24625,349557,14789197,76029118,157858,1940,2,278,280,2,4,4,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,1
24626,2029,56762700,35389863,239791,1940,0,0,280,2,5,1,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24627,186458,39434885,36660811,120626,1940,2,280,350,3,5,2,0,0,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0
24628,316639,101471398,70155473,317645,1937,0,0,556,4,5,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24629,3975,75770733,124688894,416943,1937,0,0,556,4,5,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0
24630,121453,68209681,82787652,318810,1937,4,556,556,4,5,3,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0
24631,305399,25539407,112897874,285561,1937,4,556,556,4,5,4,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1
24632,180891,64406145,12714311,300149,1940,4,556,278,2,4,2,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24633,285563,112898152,25539407,305399,1940,4,556,278,2,4,4,0,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0
24634,3853,82053800,105610772,412279,1947,0,0,280,2,4,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24635,3782,88340443,93008079,411988,1947,0,0,280,2,4,2,0,0,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0
24636,178217,120966059,119282716,288019,1947,4,556,280,2,4,3,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0
24637,350528,21150529,59467772,213445,1947,4,556,280,2,4,4,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1
24638,3721,69461799,111338432,249097,1945,0,0,560,4,5,1,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24639,3216,75718589,73525794,248169,1945,0,0,560,4,5,2,0,0,6,0,0,0,0,0,0,0,0,1,0,0,1,0,0
24640,179271,146203304,56952655,153815,1945,4,556,560,4,5,3,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,1,0
24641,349561,14789753,76029678,157862,1945,4,556,560,4,5,4,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1
24642,2029,56762700,35390983,239799,1950,0,0,560,4,5,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24643,186466,39436005,36661931,120634,1950,4,560,560,4,5,2,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0
24644,316639,101471398,70156307,317651,1947,0,0,278,2,4,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24645,3975,75770733,124689728,416949,1947,0,0,278,2,4,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0
24646,121459,68210515,82788486,318816,1947,4,556,278,2,4,3,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0
24647,305405,25540241,112898708,285567,1947,4,556,278,2,4,4,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1
24648,180897,64406979,12715423,300157,1950,4,556,556,4,4,2,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24649,285569,112898986,25540519,305407,1950,4,556,556,4,4,4,0,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0
24650,3954,85599624,105616054,412352,1957,101,3545824,4722,69,4,1,390,3906,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24651,3782,88340443,93008919,411994,1957,0,0,280,2,4,2,0,0,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0
24652,178290,120971335,122829380,288126,1957,71,4998,3546104,103,4,3,288940,2889400,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0
24653,350534,21151363,59468612,213451,1957,4,556,280,2,4,4,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1
24654,3721,69461799,111339832,249107,1960,0,0,560,4,5,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24655,3217,75718659,73527194,248179,1960,0,0,560,4,5,2,0,0,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0
24656,179281,146204694,56954055,153825,1960,4,556,560,4,5,3,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0
24657,349571,14791143,76031078,157872,1960,4,556,560,4,5,4,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1
24658,2029,56762700,35391823,239805,1960,0,0,560,4,5,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24659,186472,39436845,36662771,120640,1960,4,560,560,4,5,2,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0
24660,316639,101471398,70157141,317657,1957,0,0,278,2,5,1,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24661,4042,75775175,128236386,417056,1957,67,4442,3546102,103,5,2,0,0,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0
24662,121465,68211349,82789320,318822,1957,4,556,278,2,5,3,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0
24663,305411,25541075,112903984,285640,1957,4,556,4720,69,5,4,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1
24664,180903,64407813,12716257,300163,1960,2,278,556,4,4,2,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24665,285681,112907130,25541353,305413,1960,81,5786,556,4,4,4,548,6018,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0
24666,239,16570,29764843,407970,797,0,0,280,2,5,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24667,361,12607919,17173266,407845,797,0,0,280,2,5,2,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0
24668,173163,19903329,11921317,282870,797,4,556,280,2,5,3,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0
24669,348686,14681102,21488586,210853,797,4,556,280,2,5,4,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1
24670,366,6316598,20676992,244728,795,73,4814,4071440,117,5,1,223258,12606970,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24671,656,18919558,16621127,244834,795,0,0,602,5,5,2,0,0,8,0,0,0,0,0,0,0,0,1,0,0,1,0,0
24672,173107,17670371,12684493,151272,795,117,4071436,5374,77,5,3,278,7483,8,0,0,0,0,0,0,0,0,1,0,0,0,1,0
24673,348787,14685054,12804690,154105,795,5,598,602,5,5,4,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,1
24674,132,9196,16307391,237515,800,0,0,560,4,5,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24675,184344,14072105,5031366,118874,800,4,560,560,4,5,2,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0
24676,313516,19467676,19526838,314069,797,134,5383069,5373,75,4,1,549,7483,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24677,548,18912052,17360773,412259,797,0,0,278,2,4,2,0,0,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0
24678,117947,11294192,38477817,315640,797,4,556,278,2,4,3,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0
24679,303997,19100579,24403679,280286,797,4,556,5383347,136,4,4,564560,6303353,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1
24680,177646,13799974,12611312,299397,800,4,556,556,4,4,2,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24681,280288,24403957,19100857,303999,800,66,2233145,556,4,4,4,630335,6303353,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0
24682,4028,88357312,105620042,412399,1967,0,0,560,4,5,1,0,7236,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24683,3782,88340443,93010039,412002,1967,0,0,560,4,5,2,0,0,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0
24684,178335,120975037,125588188,288208,1967,2,278,560,4,5,3,0,6303438,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0
24685,350540,21152197,59469732,213459,1967,2,278,560,4,5,4,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1
24686,3721,69461799,111340672,249113,1970,0,0,560,4,5,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24687,3217,75718659,73528034,248185,1970,0,0,560,4,5,2,0,0,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0
24688,179287,146205528,56954895,153831,1970,4,556,560,4,5,3,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0
24689,349577,14791977,76031918,157878,1970,4,556,560,4,5,4,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1
24690,2029,56762700,35392663,239811,1970,0,0,560,4,5,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24691,186478,39437685,36663611,120646,1970,4,560,560,4,5,2,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0
24692,316639,101471398,70158253,317665,1967,0,0,556,4,4,1,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24693,4144,75782221,134540944,417238,1967,63,4178,3546314,104,4,2,0,0,8,0,1,0,0,0,0,0,0,0,0,0,1,0,0
24694,121571,71757941,82794610,318893,1967,102,3546036,4734,67,4,3,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,1,0
24695,305417,25541909,112907964,285687,1967,2,278,556,4,4,4,723,7236,8,0,1,0,0,0,0,0,0,0,0,0,0,0,1
24696,180909,64408647,12717091,300169,1970,2,278,556,4,4,2,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24697,285687,112907964,25542187,305419,1970,2,278,556,4,4,4,0,7236,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0
24698,4028,88357312,105620882,412405,1977,0,0,560,4,4,1,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24699,3882,91886201,93015519,412078,1977,100,3545758,5200,74,4,2,0,0,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0
24700,178341,120975871,125589028,288214,1977,2,278,560,4,4,3,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,1,0
24701,350546,21153031,59470572,213465,1977,2,278,560,4,4,4,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,1
24702,3721,69461799,111341512,249119,1980,0,0,280,2,4,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24703,3217,75718659,73528874,248191,1980,0,0,280,2,4,2,0,0,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0
24704,179293,146206362,56955735,153837,1980,2,278,280,2,4,3,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0
24705,349583,14792811,76032758,157884,1980,2,278,280,2,4,4,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1
24706,2137,56770124,41696930,239991,1980,82,5688,5908429,148,5,1,630255,6303353,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24707,186484,39438525,36664451,120652,1980,2,280,280,2,5,2,0,0,6,0,0,0,0,0,0,0,0,0,1,0,1,0,0
24708,316639,101471398,70159087,317671,1977,0,0,556,4,4,1,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24709,4188,75785402,137299447,417318,1977,0,0,556,4,4,2,0,0,8,0,1,0,0,0,0,0,0,0,0,0,1,0,0
24710,121653,74516722,82798625,318943,1977,4,556,556,4,4,3,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,1,0
24711,305425,25543021,112908798,285693,1977,4,556,556,4,4,4,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,1
24712,180917,64409759,12717925,300175,1980,4,556,278,2,5,2,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24713,285695,112909076,25543021,305425,1980,4,556,278,2,4,4,0,0,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0
24714,4028,88357312,105621722,412411,1987,0,0,560,4,5,1,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24715,3956,94643870,93019143,412122,1987,0,0,560,4,5,2,0,0,7,0,0,0,0,0,0,0,0,0,0,1,1,0,0
24716,178349,120976983,125589868,288220,1987,4,556,560,4,5,3,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1,0
24717,350653,24699835,59471412,213471,1987,103,3546248,560,4,5,4,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,1
24718,3721,69461799,111342632,249127,1990,0,0,560,4,5,1,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24719,3217,75718659,73529994,248199,1990,0,0,560,4,5,2,0,0,5,0,0,0,0,0,0,0,0,1,0,0,1,0,0
24720,179301,146207474,56956855,153845,1990,4,556,560,4,4,3,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0
24721,349591,14793923,76041303,158000,1990,4,556,6249,86,5,4,588,7351,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1
24722,2245,56777549,48001411,240172,1990,82,5689,5908709,150,5,1,630328,12606640,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24723,186492,39439645,36672996,120768,1990,4,560,6249,86,5,2,588,7351,8,0,0,0,0,0,0,0,0,0,1,0,1,0,0
24724,316639,101471398,70159921,317677,1987,0,0,278,2,5,1,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24725,4188,75785402,137300281,417324,1987,0,0,278,2,5,2,0,0,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0
24726,121660,74517626,82799459,318949,1987,5,626,278,2,5,3,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0
24727,305431,25543855,112909632,285699,1987,4,556,278,2,5,4,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1
24728,181096,70713954,12719037,300183,1990,150,5908705,556,4,5,2,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24729,285701,112909910,25544133,305433,1990,4,556,556,4,5,4,603941,6303287,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0
24730,4124,91771734,105626740,412480,1997,96,3414422,4458,65,5,1,357,3576,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24731,3956,94643870,93019983,412128,1997,0,0,280,2,5,2,0,0,9,0,0,0,0,0,0,0,0,0,0,1,1,0,0
24732,178418,120981995,125590708,288226,1997,67,4734,280,2,5,3,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,1,0
24733,350733,27458338,62886674,213573,1997,4,556,3414702,98,5,4,275799,2757998,9,0,0,0,0,0,0,0,0,0,0,1,0,0,1
24734,3721,69461799,111343472,249133,2000,0,0,560,4,5,1,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24735,3217,75718659,73530834,248205,2000,0,0,560,4,5,2,0,0,5,0,0,0,0,0,0,0,0,1,0,0,1,0,0
24736,179307,146208308,56957695,153851,2000,4,556,560,4,5,3,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0
24737,349597,14794757,76042143,158006,2000,4,556,560,4,5,4,0,7351,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1
24738,2245,56777549,48002251,240178,2000,0,0,560,4,5,1,630328,6303287,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0
